num_personas,num_vehiculos,num_motocicleta,num_bicis,num_camiones,num_autobuses,num_peatones,num_pasajeros,num_hombres,num_mujeres,max_lesividad,coord_x,coord_y,distrito,droga_alcohol,tiempo_desfavorable,noche
1,1,0,0,0,0,0,1,1,0,0,441997.0,4480861.0,CHAMARTÍN,0,0,0
4,4,0,0,0,0,0,4,3,1,0,442365.0,4476748.0,CHAMARTÍN,1,0,0
4,3,1,0,0,0,0,4,2,2,0,442641.0,4481683.0,CHAMARTÍN,0,0,0
2,1,1,0,0,0,0,2,2,0,2,439425.0,4475783.0,CHAMBERÍ,0,0,0
2,0,0,2,0,0,0,2,2,0,1,435993.0,4474892.0,MONCLOA-ARAVACA,0,0,0
3,3,0,0,0,0,0,3,1,2,0,450366.0,4477460.0,SAN BLAS-CANILLEJAS,0,0,0
3,3,0,0,0,0,0,3,1,2,2,441398.0,4472865.0,ARGANZUELA,0,0,0
2,0,1,0,0,1,0,2,2,0,2,435473.0,4470909.0,LATINA,0,0,0
2,1,1,0,0,0,0,2,2,0,0,447411.0,4474344.0,SAN BLAS-CANILLEJAS,0,0,0
1,1,0,0,0,0,0,1,0,1,0,445006.0,4477197.0,CIUDAD LINEAL,0,0,0
2,2,0,0,0,0,1,1,2,0,0,451420.0,4479677.0,BARAJAS,0,0,1
3,3,0,0,0,0,0,3,2,1,0,435364.0,4472576.0,LATINA,0,0,0
2,1,1,0,0,0,0,2,1,1,1,439801.0,4473501.0,CENTRO,0,0,0
1,0,0,1,0,0,0,1,0,1,0,441526.0,4473128.0,RETIRO,0,0,1
2,1,1,0,0,0,0,2,2,0,2,440679.0,4480443.0,TETUÁN,0,0,1
3,2,1,0,0,0,0,3,2,1,2,439104.0,4476051.0,MONCLOA-ARAVACA,0,0,1
1,1,0,0,0,0,0,1,0,1,0,445087.0,4478806.0,HORTALEZA,0,0,1
2,1,1,0,0,0,0,2,2,0,2,442395.0,4476006.0,SALAMANCA,0,0,1
1,1,0,0,0,0,0,1,1,0,0,438112.0,4471178.0,CARABANCHEL,0,0,1
1,1,0,0,0,0,0,1,1,0,0,440295.0,4474002.0,CENTRO,1,0,1
5,5,0,0,0,0,0,5,2,3,0,444034.0,4475023.0,SALAMANCA,0,0,1
1,1,0,0,0,0,0,1,1,0,0,440244.0,4478275.0,TETUÁN,0,0,0
2,1,1,0,0,0,0,2,1,1,2,444022.0,4478847.0,CIUDAD LINEAL,0,0,0
2,1,1,0,0,0,0,2,2,0,2,439340.0,4477757.0,MONCLOA-ARAVACA,0,0,0
1,1,0,0,0,0,0,1,1,0,0,442351.0,4475945.0,SALAMANCA,0,0,0
1,1,0,0,0,0,0,1,1,0,0,439218.0,4468833.0,USERA,0,0,0
2,0,1,0,0,1,0,2,2,0,0,440120.0,4475710.0,CHAMBERÍ,0,0,0
1,1,0,0,0,0,0,1,0,1,2,446720.0,4476837.0,SAN BLAS-CANILLEJAS,0,0,0
2,2,0,0,0,0,0,2,1,1,2,443534.0,4474640.0,SALAMANCA,0,0,0
2,1,1,0,0,0,0,2,1,1,1,448804.0,4469662.0,VILLA DE VALLECAS,0,0,0
2,1,0,0,0,1,0,2,1,1,0,448128.0,4474866.0,SAN BLAS-CANILLEJAS,0,0,0
2,1,0,0,1,0,0,2,1,1,0,443909.0,4473825.0,MORATALAZ,0,0,0
2,1,0,1,0,0,0,2,2,0,0,444242.0,4475898.0,CIUDAD LINEAL,0,0,0
1,1,0,0,0,0,0,1,0,1,0,439620.0,4479497.0,MONCLOA-ARAVACA,0,0,0
2,1,1,0,0,0,0,2,2,0,0,441163.0,4474513.0,SALAMANCA,0,0,0
4,4,0,0,0,0,0,4,1,3,2,442108.0,4477122.0,CHAMARTÍN,0,0,0
4,3,1,0,0,0,0,4,2,2,2,442288.0,4479539.0,CHAMARTÍN,0,0,0
2,1,1,0,0,0,0,2,0,2,2,444992.0,4477542.0,CIUDAD LINEAL,0,0,0
1,1,0,0,0,0,0,1,1,0,0,444939.0,4471313.0,PUENTE DE VALLECAS,0,0,0
1,1,0,0,0,0,0,1,1,0,0,440969.0,4477557.0,TETUÁN,0,0,0
2,2,0,0,0,0,0,2,2,0,2,448697.0,4472242.0,VICÁLVARO,0,0,0
2,2,0,0,0,0,0,2,2,0,0,439217.0,4472120.0,CARABANCHEL,0,0,0
2,1,1,0,0,0,0,2,2,0,2,442101.0,4477078.0,CHAMARTÍN,0,0,0
3,3,0,0,0,0,0,3,2,1,0,440061.0,4470333.0,USERA,0,0,0
3,3,0,0,0,0,0,3,2,1,0,440979.0,4484374.0,FUENCARRAL-EL PARDO,0,0,0
1,1,0,0,0,0,0,1,0,1,0,439156.0,4473925.0,ARGANZUELA,0,0,1
2,2,0,0,0,0,0,2,1,1,2,443003.0,4483092.0,FUENCARRAL-EL PARDO,0,0,0
2,2,0,0,0,0,0,2,1,1,2,437236.0,4471749.0,CARABANCHEL,0,0,0
1,1,0,0,0,0,0,1,1,0,0,440122.0,4465852.0,VILLAVERDE,0,0,0
4,3,0,0,1,0,0,4,3,1,0,436021.0,4468420.0,CARABANCHEL,0,0,0
2,2,0,0,0,0,0,2,1,1,0,444049.0,4478910.0,CIUDAD LINEAL,0,0,0
2,1,0,0,0,1,0,2,2,0,0,441829.0,4480849.0,CHAMARTÍN,0,0,0
2,2,0,0,0,0,0,2,1,1,0,445105.0,4477412.0,CIUDAD LINEAL,0,0,0
2,2,0,0,0,0,0,2,0,2,0,439999.0,4475151.0,CENTRO,0,0,0
2,2,0,0,0,0,0,2,1,1,0,439424.0,4472457.0,ARGANZUELA,0,0,0
4,4,0,0,0,0,0,4,4,0,0,441157.0,4473839.0,CENTRO,0,0,0
2,2,0,0,0,0,0,2,2,0,0,437994.0,4471107.0,CARABANCHEL,0,0,0
2,2,0,0,0,0,0,2,2,0,0,444307.0,4474871.0,CIUDAD LINEAL,0,0,0
3,3,0,0,0,0,0,3,2,1,2,444517.0,4477572.0,CIUDAD LINEAL,0,0,0
2,2,0,0,0,0,1,1,2,0,2,440533.0,4471392.0,USERA,0,0,0
2,2,0,0,0,0,0,2,2,0,2,440888.0,4470255.0,USERA,0,0,0
5,5,0,0,0,0,0,5,4,1,2,438829.0,4469489.0,CARABANCHEL,0,0,0
2,2,0,0,0,0,0,2,1,1,0,443000.0,4471763.0,PUENTE DE VALLECAS,0,0,0
4,4,0,0,0,0,0,4,2,2,0,441211.0,4470603.0,USERA,0,0,1
3,2,1,0,0,0,0,3,2,1,1,444561.0,4475132.0,CIUDAD LINEAL,0,0,1
2,2,0,0,0,0,0,2,2,0,0,444760.0,4474179.0,MORATALAZ,0,0,1
5,4,1,0,0,0,0,5,2,3,2,441757.0,4476043.0,SALAMANCA,0,0,1
3,3,0,0,0,0,0,3,3,0,0,444542.0,4471369.0,PUENTE DE VALLECAS,0,0,1
2,0,2,0,0,0,1,1,1,1,1,440138.0,4474729.0,CENTRO,0,0,1
2,1,0,0,1,0,0,2,2,0,0,444049.0,4476369.0,CIUDAD LINEAL,0,0,0
2,2,0,0,0,0,0,2,0,2,0,440010.0,4466796.0,VILLAVERDE,0,0,0
3,3,0,0,0,0,0,3,1,2,1,448227.0,4469014.0,VILLA DE VALLECAS,0,0,0
2,2,0,0,0,0,1,1,1,1,2,445569.0,4471531.0,PUENTE DE VALLECAS,0,0,0
2,2,0,0,0,0,1,1,2,0,2,439819.0,4475626.0,CENTRO,0,0,0
2,2,0,0,0,0,0,2,1,1,2,446271.0,4479310.0,HORTALEZA,0,0,0
3,3,0,0,0,0,0,3,1,2,0,443807.0,4478852.0,CIUDAD LINEAL,0,0,0
2,2,0,0,0,0,0,2,1,1,2,442652.0,4477104.0,CHAMARTÍN,0,0,0
2,1,1,0,0,0,0,2,1,1,2,445255.0,4476173.0,CIUDAD LINEAL,0,0,0
2,2,0,0,0,0,0,2,1,1,0,441034.0,4478382.0,TETUÁN,0,0,0
1,1,0,0,0,0,0,1,1,0,0,443831.0,4475675.0,SALAMANCA,0,0,0
1,0,1,0,0,0,0,1,0,1,2,439683.0,4479264.0,MONCLOA-ARAVACA,0,0,0
3,3,0,0,0,0,0,3,0,3,2,440990.0,4478650.0,TETUÁN,0,0,0
3,2,0,0,1,0,0,3,3,0,0,439768.0,4478441.0,TETUÁN,0,0,0
2,1,0,0,1,0,0,2,1,1,2,441760.0,4480751.0,FUENCARRAL-EL PARDO,0,0,0
4,4,0,0,0,0,0,4,4,0,0,444135.0,4477269.0,CIUDAD LINEAL,0,0,0
6,6,0,0,0,0,0,6,2,4,1,442827.0,4480968.0,CHAMARTÍN,0,0,0
2,1,1,0,0,0,0,2,2,0,0,442958.0,4480518.0,CIUDAD LINEAL,0,0,0
1,0,1,0,0,0,0,1,1,0,1,440226.0,4478656.0,TETUÁN,0,0,0
2,1,1,0,0,0,0,2,1,1,2,441999.0,4475731.0,SALAMANCA,0,0,0
1,0,0,0,1,0,0,1,0,1,0,441080.0,4468250.0,VILLAVERDE,0,0,0
2,2,0,0,0,0,0,2,1,1,2,452891.0,4472650.0,VICÁLVARO,0,0,0
2,2,0,0,0,0,0,2,2,0,2,443137.0,4476117.0,SALAMANCA,0,0,0
2,1,1,0,0,0,0,2,2,0,2,447259.0,4476671.0,SAN BLAS-CANILLEJAS,0,0,1
1,1,0,0,0,0,0,1,1,0,0,441979.0,4484682.0,FUENCARRAL-EL PARDO,0,0,0
2,2,0,0,0,0,0,2,2,0,2,449919.0,4471343.0,VICÁLVARO,0,0,0
2,1,1,0,0,0,0,2,0,2,1,439386.0,4475527.0,MONCLOA-ARAVACA,0,0,0
1,0,1,0,0,0,0,1,1,0,0,442527.0,4481664.0,CHAMARTÍN,0,0,0
2,2,0,0,0,0,0,2,0,2,0,436425.0,4469828.0,CARABANCHEL,0,0,0
5,5,0,0,0,0,0,5,3,2,1,439573.0,4477191.0,CHAMBERÍ,0,0,0
2,1,0,1,0,0,0,2,1,1,1,441553.0,4475486.0,SALAMANCA,0,0,0
2,0,1,1,0,0,0,2,1,1,2,442741.0,4475972.0,SALAMANCA,0,0,0
2,1,1,0,0,0,0,2,1,1,2,437652.0,4470936.0,CARABANCHEL,0,0,0
2,2,0,0,0,0,1,1,0,2,2,438400.0,4475215.0,MONCLOA-ARAVACA,0,0,0
3,3,0,0,0,0,0,3,1,2,2,437687.0,4476230.0,MONCLOA-ARAVACA,0,0,0
5,4,1,0,0,0,0,5,4,1,2,443505.0,4470046.0,PUENTE DE VALLECAS,0,0,0
2,1,1,0,0,0,0,2,1,1,1,443214.0,4474174.0,RETIRO,0,0,0
2,1,1,0,0,0,0,2,2,0,1,441526.0,4479253.0,CHAMARTÍN,0,0,0
3,1,2,0,0,0,1,2,2,1,2,439446.0,4472641.0,ARGANZUELA,0,0,0
1,1,0,0,0,0,0,1,0,1,0,442590.0,4473384.0,RETIRO,0,0,0
2,2,0,0,0,0,0,2,2,0,0,439125.0,4470743.0,USERA,1,0,0
2,1,1,0,0,0,0,2,1,1,2,441595.0,4479723.0,TETUÁN,0,0,0
2,1,0,0,1,0,0,2,1,1,0,446498.0,4470442.0,PUENTE DE VALLECAS,0,0,0
1,1,0,0,0,0,0,1,1,0,0,442961.0,4480014.0,CHAMARTÍN,0,0,0
1,0,1,0,0,0,0,1,1,0,1,441475.0,4478562.0,CHAMARTÍN,0,0,0
4,4,0,0,0,0,0,4,2,2,0,437684.0,4475465.0,MONCLOA-ARAVACA,0,0,0
1,1,0,0,0,0,0,1,1,0,0,439198.0,4470856.0,ARGANZUELA,0,0,0
7,7,0,0,0,0,0,7,3,4,0,443946.0,4475631.0,SALAMANCA,0,0,0
2,2,0,0,0,0,0,2,2,0,0,441633.0,4479898.0,CHAMARTÍN,0,0,1
3,3,0,0,0,0,0,3,1,2,0,442629.0,4481700.0,FUENCARRAL-EL PARDO,0,0,0
3,3,0,0,0,0,0,3,3,0,0,443789.0,4478187.0,CHAMARTÍN,0,0,0
2,2,0,0,0,0,0,2,2,0,0,435364.0,4470826.0,LATINA,0,0,1
1,1,0,0,0,0,0,1,1,0,0,443111.0,4477041.0,CHAMARTÍN,0,0,0
7,7,0,0,0,0,0,7,4,3,0,442496.0,4471491.0,ARGANZUELA,0,0,0
2,2,0,0,0,0,0,2,2,0,0,447477.0,4471449.0,VICÁLVARO,0,0,1
1,0,1,0,0,0,0,1,1,0,2,437987.0,4473159.0,LATINA,1,0,1
2,2,0,0,0,0,0,2,1,1,0,439291.0,4478922.0,MONCLOA-ARAVACA,0,0,1
2,1,1,0,0,0,0,2,2,0,2,440442.0,4472843.0,ARGANZUELA,0,0,1
1,1,0,0,0,0,0,1,1,0,0,446767.0,4472800.0,MORATALAZ,0,1,1
1,0,1,0,0,0,0,1,1,0,2,431417.0,4479694.0,MONCLOA-ARAVACA,0,0,1
2,2,0,0,0,0,0,2,1,1,0,443309.0,4475423.0,SALAMANCA,0,0,1
1,1,0,0,0,0,0,1,0,1,0,444000.0,4481884.0,HORTALEZA,0,0,1
1,1,0,0,0,0,0,1,1,0,0,442095.0,4477004.0,CHAMARTÍN,0,0,1
2,2,0,0,0,0,0,2,1,1,2,436646.0,4470727.0,CARABANCHEL,0,0,0
2,1,1,0,0,0,0,2,2,0,2,443534.0,4473609.0,RETIRO,0,1,0
2,2,0,0,0,0,0,2,2,0,2,441353.0,4476972.0,CHAMARTÍN,0,0,0
3,3,0,0,0,0,0,3,3,0,2,441690.0,4475512.0,SALAMANCA,0,0,0
2,1,0,1,0,0,0,2,1,1,2,439123.0,4472870.0,ARGANZUELA,0,0,0
2,2,0,0,0,0,0,2,1,1,1,441840.0,4470568.0,ARGANZUELA,0,1,0
2,2,0,0,0,0,1,1,0,2,0,447852.0,4477187.0,SAN BLAS-CANILLEJAS,0,0,0
2,1,1,0,0,0,0,2,2,0,2,442059.0,4477774.0,CHAMARTÍN,0,0,0
1,0,1,0,0,0,0,1,1,0,2,442797.0,4471691.0,PUENTE DE VALLECAS,0,1,0
2,2,0,0,0,0,0,2,2,0,0,441383.0,4474934.0,SALAMANCA,0,0,0
2,2,0,0,0,0,0,2,2,0,0,440010.0,4478211.0,TETUÁN,0,0,0
2,1,1,0,0,0,0,2,1,1,0,434295.0,4472091.0,LATINA,0,0,0
2,1,0,0,1,0,0,2,1,1,0,440018.0,4468663.0,USERA,0,0,0
1,0,0,0,1,0,0,1,1,0,0,440643.0,4474525.0,CENTRO,0,0,0
2,1,1,0,0,0,0,2,2,0,0,442679.0,4479335.0,CHAMARTÍN,0,0,0
2,0,2,0,0,0,0,2,1,1,0,441313.0,4477964.0,TETUÁN,0,0,0
2,2,0,0,0,0,0,2,1,1,0,439699.0,4480279.0,TETUÁN,0,0,1
1,1,0,0,0,0,0,1,1,0,0,437542.0,4470856.0,CARABANCHEL,0,0,0
2,2,0,0,0,0,0,2,2,0,0,447050.0,4474331.0,CIUDAD LINEAL,0,0,1
2,1,1,0,0,0,0,2,2,0,2,441292.0,4475243.0,CENTRO,0,0,0
2,2,0,0,0,0,0,2,1,1,0,439614.0,4471307.0,CARABANCHEL,0,0,0
1,1,0,0,0,0,0,1,0,1,0,444810.0,4470063.0,PUENTE DE VALLECAS,0,0,0
2,2,0,0,0,0,0,2,1,1,0,453219.0,4473609.0,VICÁLVARO,0,0,0
2,1,0,0,0,1,0,2,2,0,0,436206.0,4471610.0,LATINA,0,0,0
1,1,0,0,0,0,0,1,1,0,0,436747.0,4479222.0,MONCLOA-ARAVACA,0,0,0
2,1,0,0,1,0,0,2,1,1,0,441759.0,4480747.0,CHAMARTÍN,0,0,0
2,2,0,0,0,0,0,2,2,0,0,441377.0,4476391.0,CHAMBERÍ,0,0,0
2,1,0,0,1,0,0,2,1,1,0,439510.0,4482789.0,FUENCARRAL-EL PARDO,0,0,0
1,0,1,0,0,0,0,1,1,0,1,443532.0,4479818.0,CIUDAD LINEAL,0,0,0
2,2,0,0,0,0,0,2,2,0,0,442966.0,4471380.0,PUENTE DE VALLECAS,0,1,0
2,2,0,0,0,0,0,2,1,1,2,442611.0,4471495.0,PUENTE DE VALLECAS,0,1,0
2,1,1,0,0,0,0,2,1,1,0,442053.0,4481816.0,CHAMARTÍN,0,0,0
3,3,0,0,0,0,0,3,3,0,0,436262.0,4472996.0,LATINA,0,0,0
2,1,1,0,0,0,0,2,2,0,0,443200.0,4474369.0,RETIRO,0,1,0
3,1,0,2,0,0,1,2,2,1,1,440836.0,4466885.0,VILLAVERDE,0,1,0
4,4,0,0,0,0,0,4,4,0,0,445879.0,4476544.0,CIUDAD LINEAL,0,0,0
3,2,1,0,0,0,0,3,2,1,2,443356.0,4478189.0,CHAMARTÍN,0,0,0
2,2,0,0,0,0,0,2,2,0,0,441496.0,4476593.0,SALAMANCA,0,0,0
1,0,1,0,0,0,0,1,1,0,0,436374.0,4480751.0,FUENCARRAL-EL PARDO,0,0,0
2,1,0,1,0,0,0,2,1,1,1,445612.0,4473426.0,MORATALAZ,0,1,0
3,3,0,0,0,0,0,3,3,0,0,443558.0,4479089.0,CHAMARTÍN,0,1,0
2,2,0,0,0,0,0,2,2,0,0,442246.0,4471090.0,ARGANZUELA,0,1,0
1,1,0,0,0,0,0,1,0,1,1,437872.0,4476196.0,MONCLOA-ARAVACA,0,1,0
1,0,1,0,0,0,0,1,1,0,2,443614.0,4474618.0,SALAMANCA,0,1,1
1,1,0,0,0,0,0,1,0,1,0,441738.0,4477994.0,CHAMARTÍN,0,1,1
2,2,0,0,0,0,0,2,1,1,0,439671.0,4474985.0,MONCLOA-ARAVACA,0,1,0
2,2,0,0,0,0,0,2,1,1,0,437097.0,4473402.0,LATINA,0,1,0
2,1,1,0,0,0,0,2,1,1,2,439012.0,4472179.0,CARABANCHEL,0,1,0
2,1,1,0,0,0,0,2,2,0,0,442371.0,4476531.0,SALAMANCA,0,1,1
4,4,0,0,0,0,0,4,2,2,2,444422.0,4476963.0,CIUDAD LINEAL,0,1,0
3,3,0,0,0,0,0,3,2,1,0,443917.0,4473840.0,MORATALAZ,0,0,0
2,1,1,0,0,0,0,2,1,1,1,443015.0,4472313.0,RETIRO,0,1,1
2,2,0,0,0,0,0,2,2,0,0,441518.0,4473172.0,RETIRO,0,0,1
2,2,0,0,0,0,1,1,1,1,0,441600.0,4473082.0,ARGANZUELA,0,1,1
1,0,1,0,0,0,0,1,1,0,2,449578.0,4468379.0,VILLA DE VALLECAS,0,1,1
2,2,0,0,0,0,1,1,1,1,0,444576.0,4473353.0,MORATALAZ,0,0,0
1,0,1,0,0,0,0,1,1,0,2,440682.0,4475552.0,CHAMBERÍ,0,0,0
2,1,1,0,0,0,0,2,2,0,2,439284.0,4472932.0,ARGANZUELA,0,0,0
1,1,0,0,0,0,0,1,1,0,0,439528.0,4469357.0,USERA,0,0,0
2,0,1,0,1,0,0,2,2,0,1,440402.0,4470302.0,USERA,0,0,0
8,8,0,0,0,0,0,8,4,4,0,442579.0,4471532.0,ARGANZUELA,0,0,0
2,2,0,0,0,0,0,2,1,1,0,446978.0,4474566.0,SAN BLAS-CANILLEJAS,0,0,0
3,3,0,0,0,0,0,3,1,2,2,450635.0,4473752.0,VICÁLVARO,0,0,0
1,1,0,0,0,0,0,1,1,0,0,446868.0,4468691.0,VILLA DE VALLECAS,0,0,0
2,1,0,1,0,0,0,2,0,2,2,440395.0,4477310.0,CHAMBERÍ,0,0,0
2,2,0,0,0,0,0,2,1,1,0,446558.0,4470553.0,PUENTE DE VALLECAS,0,0,0
3,2,0,0,1,0,0,3,2,1,0,441120.0,4475121.0,CENTRO,0,0,0
2,2,0,0,0,0,0,2,2,0,2,442484.0,4471411.0,ARGANZUELA,0,0,0
2,1,1,0,0,0,0,2,1,1,2,441302.0,4476284.0,CHAMBERÍ,0,0,0
2,1,0,0,1,0,0,2,2,0,2,443372.0,4479589.0,CHAMARTÍN,0,0,0
2,1,1,0,0,0,0,2,2,0,2,443687.0,4470488.0,PUENTE DE VALLECAS,0,0,0
2,2,0,0,0,0,1,1,2,0,2,438024.0,4470288.0,CARABANCHEL,0,0,0
2,1,0,0,0,1,0,2,1,1,0,436836.0,4468384.0,CARABANCHEL,0,0,0
2,2,0,0,0,0,0,2,1,1,2,439941.0,4468879.0,USERA,0,0,0
2,0,0,0,0,2,1,1,1,1,2,450147.0,4478441.0,BARAJAS,0,0,0
3,2,1,0,0,0,0,3,2,1,0,441476.0,4479683.0,TETUÁN,0,0,0
2,2,0,0,0,0,0,2,2,0,0,443002.0,4484102.0,FUENCARRAL-EL PARDO,0,0,0
4,4,0,0,0,0,0,4,4,0,2,441067.0,4468829.0,USERA,0,1,1
2,1,1,0,0,0,0,2,2,0,1,438786.0,4476491.0,RETIRO,0,0,0
1,0,0,1,0,0,0,1,1,0,2,447764.0,4476314.0,SAN BLAS-CANILLEJAS,0,0,0
2,2,0,0,0,0,0,2,0,2,0,436318.0,4469784.0,CARABANCHEL,0,0,0
4,4,0,0,0,0,0,4,2,2,0,446886.0,4470521.0,PUENTE DE VALLECAS,0,0,0
2,1,1,0,0,0,0,2,2,0,0,442160.0,4469371.0,PUENTE DE VALLECAS,0,0,0
2,0,2,0,0,0,0,2,2,0,0,443203.0,4471775.0,PUENTE DE VALLECAS,0,0,0
2,1,1,0,0,0,0,2,2,0,1,438834.0,4470612.0,CARABANCHEL,0,0,0
2,1,1,0,0,0,0,2,1,1,2,439995.0,4481137.0,FUENCARRAL-EL PARDO,0,0,0
3,2,1,0,0,0,0,3,2,1,2,440671.0,4475553.0,CHAMBERÍ,0,0,0
3,3,0,0,0,0,0,3,2,1,1,443314.0,4480944.0,CIUDAD LINEAL,0,0,0
3,3,0,0,0,0,0,3,2,1,1,441577.0,4467680.0,VILLAVERDE,1,0,0
2,1,1,0,0,0,0,2,1,1,2,446153.0,4473613.0,MORATALAZ,0,0,0
3,1,0,0,2,0,0,3,2,1,0,442395.0,4478483.0,CHAMARTÍN,0,0,1
2,2,0,0,0,0,0,2,0,2,0,439619.0,4481329.0,FUENCARRAL-EL PARDO,0,0,0
1,1,0,0,0,0,0,1,1,0,0,439488.0,4471483.0,CARABANCHEL,0,0,0
4,3,1,0,0,0,0,4,1,3,2,436804.0,4479009.0,MONCLOA-ARAVACA,0,0,1
1,1,0,0,0,0,0,1,1,0,0,450253.0,4471710.0,VICÁLVARO,0,0,1
2,2,0,0,0,0,1,1,1,1,2,448012.0,4482023.0,HORTALEZA,0,0,1
2,2,0,0,0,0,0,2,2,0,2,445158.0,4472205.0,MORATALAZ,1,0,1
1,0,1,0,0,0,0,1,1,0,2,439794.0,4465662.0,VILLAVERDE,0,0,1
3,3,0,0,0,0,0,3,1,2,0,435064.0,4472032.0,LATINA,0,0,1
6,6,0,0,0,0,0,6,6,0,0,441434.0,4476593.0,SALAMANCA,1,0,1
1,1,0,0,0,0,0,1,1,0,0,443455.0,4483959.0,FUENCARRAL-EL PARDO,0,0,1
4,4,0,0,0,0,0,4,3,1,0,442423.0,4468705.0,PUENTE DE VALLECAS,0,0,0
2,1,1,0,0,0,0,2,2,0,2,443627.0,4471895.0,PUENTE DE VALLECAS,0,0,0
2,1,1,0,0,0,0,2,2,0,1,440179.0,4478144.0,TETUÁN,0,0,0
7,7,0,0,0,0,0,7,4,3,0,442113.0,4470814.0,ARGANZUELA,0,0,0
1,0,0,0,1,0,0,1,1,0,0,451067.0,4478062.0,BARAJAS,0,0,0
2,2,0,0,0,0,0,2,2,0,0,442091.0,4470752.0,ARGANZUELA,0,0,0
2,2,0,0,0,0,0,2,2,0,0,443970.0,4475736.0,CIUDAD LINEAL,0,0,0
1,1,0,0,0,0,0,1,1,0,0,441178.0,4481597.0,FUENCARRAL-EL PARDO,0,0,0
2,2,0,0,0,0,1,1,2,0,0,446838.0,4473048.0,MORATALAZ,0,0,0
3,3,0,0,0,0,0,3,2,1,0,441211.0,4478964.0,TETUÁN,0,0,0
1,0,0,0,1,0,0,1,1,0,0,440986.0,4477883.0,TETUÁN,0,0,0
2,2,0,0,0,0,0,2,1,1,0,446924.0,4478776.0,HORTALEZA,0,0,0
2,2,0,0,0,0,1,1,2,0,2,438454.0,4476881.0,MONCLOA-ARAVACA,0,0,0
2,2,0,0,0,0,1,1,1,1,1,441458.0,4477923.0,CHAMARTÍN,0,0,0
3,2,0,0,1,0,0,3,3,0,0,441371.0,4476590.0,CHAMBERÍ,0,0,0
2,0,0,0,2,0,1,1,1,1,0,438758.0,4475008.0,MONCLOA-ARAVACA,0,0,0
2,2,0,0,0,0,0,2,2,0,0,438884.0,4471328.0,CARABANCHEL,0,0,0
2,1,1,0,0,0,0,2,2,0,2,446906.0,4477585.0,SAN BLAS-CANILLEJAS,0,0,0
1,1,0,0,0,0,0,1,0,1,0,440562.0,4470060.0,USERA,0,0,0
1,0,1,0,0,0,0,1,1,0,0,446643.0,4469964.0,VILLA DE VALLECAS,0,0,0
2,1,1,0,0,0,0,2,2,0,2,437787.0,4478206.0,MONCLOA-ARAVACA,0,0,0
2,2,0,0,0,0,1,1,2,0,2,447442.0,4476047.0,SAN BLAS-CANILLEJAS,0,0,0
2,0,0,0,0,2,1,1,2,0,0,443917.0,4480677.0,HORTALEZA,0,0,0
2,1,1,0,0,0,0,2,1,1,1,441007.0,4478199.0,TETUÁN,0,0,0
2,2,0,0,0,0,1,1,0,2,2,448470.0,4472861.0,VICÁLVARO,0,0,0
2,1,1,0,0,0,0,2,2,0,0,441369.0,4476123.0,CHAMBERÍ,0,0,0
3,1,2,0,0,0,0,3,2,1,1,445833.0,4476529.0,CIUDAD LINEAL,0,0,0
3,2,1,0,0,0,0,3,1,2,0,443973.0,4471645.0,PUENTE DE VALLECAS,0,0,0
2,1,0,0,1,0,0,2,2,0,0,440995.0,4477371.0,CHAMBERÍ,0,0,1
2,1,0,1,0,0,0,2,2,0,0,440958.0,4470107.0,USERA,0,0,0
2,2,0,0,0,0,0,2,2,0,0,442759.0,4472528.0,RETIRO,0,0,0
2,2,0,0,0,0,0,2,1,1,0,444526.0,4479748.0,HORTALEZA,0,0,0
2,2,0,0,0,0,0,2,2,0,0,441520.0,4479688.0,TETUÁN,0,0,0
4,4,0,0,0,0,0,4,3,1,0,441519.0,4479292.0,TETUÁN,0,0,0
1,0,1,0,0,0,0,1,1,0,0,439480.0,4472542.0,ARGANZUELA,0,0,0
3,2,1,0,0,0,0,3,2,1,0,443981.0,4475869.0,CIUDAD LINEAL,0,0,0
2,2,0,0,0,0,0,2,2,0,0,441244.0,4473488.0,CENTRO,0,0,0
2,2,0,0,0,0,0,2,1,1,0,441665.0,4480068.0,CHAMARTÍN,0,0,0
2,2,0,0,0,0,0,2,2,0,0,439142.0,4476729.0,CHAMBERÍ,0,0,0
2,1,1,0,0,0,0,2,1,1,0,440388.0,4475611.0,CENTRO,0,0,0
1,0,0,0,1,0,0,1,1,0,0,436778.0,4473092.0,LATINA,0,0,0
2,0,0,2,0,0,1,1,0,2,0,440486.0,4473427.0,CENTRO,0,0,0
2,2,0,0,0,0,0,2,2,0,0,442994.0,4471867.0,PUENTE DE VALLECAS,0,0,0
2,2,0,0,0,0,0,2,0,2,0,436869.0,4469010.0,CARABANCHEL,0,0,0
2,1,0,1,0,0,0,2,2,0,0,440573.0,4475744.0,CHAMBERÍ,0,0,0
2,2,0,0,0,0,0,2,2,0,2,442124.0,4477738.0,CHAMARTÍN,0,0,0
1,1,0,0,0,0,0,1,1,0,0,447114.0,4471004.0,VILLA DE VALLECAS,0,0,1
1,1,0,0,0,0,0,1,0,1,0,440191.0,4477682.0,TETUÁN,1,0,1
3,3,0,0,0,0,0,3,2,1,0,441275.0,4482455.0,FUENCARRAL-EL PARDO,0,0,0
3,3,0,0,0,0,0,3,1,2,0,445906.0,4476550.0,SAN BLAS-CANILLEJAS,0,0,0
2,1,1,0,0,0,0,2,1,1,2,438301.0,4474958.0,MONCLOA-ARAVACA,0,0,1
